time (Julian Date),tsi_1au (W/m^2),instrument_accuracy_1au (W/m^2),instrument_precision_1au (W/m^2),solar_standard_deviation_1au (W/m^2),measurement_uncertainty_1au (W/m^2),tsi_true_earth (W/m^2),instrument_accuracy_true_earth (W/m^2),instrument_precision_true_earth (W/m^2),solar_standard_deviation_true_earth (W/m^2),measurement_uncertainty_true_earth (W/m^2),avg_measurement_date (Julian Date),std_dev_measurement_date (days)
2452896.0,1361.3471,0.4766,0.0068,0.05869,0.4802,1344.6633,0.4708,0.0068,0.2383,0.5276,2452895.997169,0.2818
2452897.0,1361.4579,0.4766,0.0068,0.04634,0.4789,1345.4643,0.471,0.0068,0.2178,0.519,2452896.983049,0.2903
2452898.0,1361.4178,0.4766,0.0068,0.05332,0.4796,1346.1414,0.4713,0.0068,0.1889,0.5077,2452898.000597,0.2919
2452899.0,1361.2681,0.4766,0.0068,0.07232,0.482,1346.7571,0.4715,0.0068,0.1337,0.4901,2452899.079797,0.2501
2452900.0,1361.1331,0.4765,0.0068,0.05381,0.4796,1347.2629,0.4717,0.0068,0.233,0.5261,2452899.97866,0.3112
2452901.0,1361.1851,0.4766,0.0068,0.06558,0.481,1348.075,0.472,0.0068,0.2324,0.5261,2452901.042491,0.2858
2452902.0,1361.3524,0.4766,0.0068,0.06747,0.4814,1348.8791,0.4722,0.0068,0.2761,0.547,2452901.929683,0.3078
2452903.0,1361.4353,0.4766,0.0068,0.05324,0.4796,1349.7611,0.4726,0.0068,0.2182,0.5205,2452903.033929,0.3071
2452904.0,1361.3802,0.4766,0.0068,0.05286,0.4795,1350.4198,0.4728,0.0068,0.2003,0.5135,2452904.011485,0.291
2452905.0,1361.2862,0.4766,0.0068,0.05214,0.4794,1351.1439,0.473,0.0068,0.1807,0.5064,2452905.122209,0.2736
2452906.0,1361.1232,0.4765,0.0068,0.067,0.4812,1351.6793,0.4732,0.0068,0.1477,0.4957,2452906.061549,0.2506
2452907.0,1360.9155,0.4765,0.0068,0.08227,0.4835,1352.1659,0.4734,0.0068,0.156,0.4984,2452906.987222,0.2886
2452908.0,1360.8648,0.4764,0.0068,0.06036,0.4802,1352.8707,0.4736,0.0068,0.2656,0.543,2452907.986975,0.2919
2452909.0,1360.8886,0.4764,0.0068,0.06228,0.4805,1353.7643,0.474,0.0068,0.2116,0.5191,2452909.127226,0.2232
2452910.0,1360.9812,0.4765,0.0068,0.05346,0.4795,1354.5294,0.4742,0.0068,0.2291,0.5267,2452910.000835,0.2894
2452911.0,1360.9855,0.4765,0.0068,0.06743,0.4812,1355.313,0.4745,0.0068,0.2802,0.551,2452911.004354,0.2896
2452912.0,1361.2043,0.4766,0.0068,0.09563,0.4861,1356.3077,0.4748,0.0068,0.3085,0.5663,2452911.996705,0.2815
2452913.0,1361.4027,0.4766,0.0068,0.0682,0.4815,1357.3155,0.4752,0.0068,0.2715,0.5473,2452913.024596,0.2792
2452914.0,1361.4815,0.4767,0.0068,0.04955,0.4792,1358.1945,0.4755,0.0068,0.2422,0.5336,2452914.034581,0.298
2452915.0,1361.4219,0.4766,0.0068,0.06271,0.4807,1358.9086,0.4758,0.0068,0.205,0.518,2452915.007109,0.2907
2452916.0,1361.3898,0.4766,0.0068,0.05297,0.4796,1359.6627,0.476,0.0068,0.2079,0.5194,2452915.993036,0.2864
2452917.0,1361.2875,0.4766,0.0068,0.05031,0.4792,1360.3446,0.4763,0.0068,0.2152,0.5226,2452916.975612,0.2926
2452918.0,1361.2503,0.4766,0.0068,0.05248,0.4795,1361.1114,0.4765,0.0068,0.2451,0.5359,2452917.983241,0.2872
2452919.0,1361.2093,0.4766,0.0068,0.05443,0.4797,1361.8819,0.4768,0.0068,0.2215,0.5258,2452919.002019,0.2973
2452920.0,1361.1182,0.4765,0.0068,0.04392,0.4785,1362.6363,0.4771,0.0068,0.1972,0.5162,2452920.066101,0.2583
2452921.0,1361.1561,0.4765,0.0068,0.06471,0.4809,1363.4305,0.4773,0.0068,0.2789,0.5528,2452921.020976,0.2968
2452922.0,1361.3173,0.4766,0.0068,0.06763,0.4814,1364.2761,0.4776,0.0068,0.2274,0.529,2452921.887801,0.2232
2452923.0,1361.5269,0.4767,0.0068,0.0685,0.4816,1365.3577,0.478,0.0068,0.2785,0.5532,2452922.996694,0.2875
2452924.0,1361.5545,0.4767,0.0068,0.0639,0.4809,1366.1816,0.4783,0.0068,0.1903,0.5148,2452924.01494,0.2884
2452925.0,1361.3897,0.4766,0.0068,0.0706,0.4818,1366.7873,0.4785,0.0068,0.1874,0.5139,2452925.005727,0.2942
2452926.0,1361.2601,0.4766,0.0068,0.05029,0.4792,1367.432,0.4787,0.0068,0.2075,0.5218,2452926.006461,0.296
2452927.0,1361.2141,0.4766,0.0068,0.05033,0.4792,1368.1923,0.479,0.0068,0.1909,0.5156,2452927.053177,0.2578
2452928.0,1361.1816,0.4765,0.0068,0.04874,0.479,1368.8767,0.4792,0.0068,0.2474,0.5393,2452927.988157,0.3016
2452929.0,1361.2622,0.4766,0.0068,0.05255,0.4795,1369.7297,0.4795,0.0068,0.2537,0.5425,2452928.998803,0.2913
2452930.0,1361.3869,0.4766,0.0068,0.0647,0.481,1370.6277,0.4799,0.0068,0.2653,0.5483,2452930.014205,0.2957
2452931.0,1361.4649,0.4766,0.0068,0.05179,0.4795,1371.4636,0.4801,0.0068,0.2152,0.5262,2452931.01323,0.2862
2452932.0,1361.1875,0.4766,0.0068,0.1588,0.5023,1371.9336,0.4803,0.0068,0.08195,0.4873,2452932.004582,0.299
2452933.0,1360.5224,0.4763,0.0068,0.2405,0.5336,1372.0028,0.4803,0.0068,0.05179,0.4831,2452932.985779,0.2895
2452934.0,1359.7553,0.4761,0.0068,0.1454,0.4978,1372.0248,0.4803,0.0068,0.07794,0.4866,2452934.043178,0.265
2452935.0,1359.3671,0.4759,0.0068,0.1046,0.4873,1372.3437,0.4805,0.0068,0.14,0.5004,2452934.988802,0.2922
2452936.0,1359.1377,0.4758,0.0068,0.06997,0.481,1372.8443,0.4806,0.0068,0.2177,0.5276,2452935.96339,0.3269
2452937.0,1358.952,0.4758,0.0068,0.0861,0.4835,1373.4391,0.4808,0.0068,0.1528,0.5045,2452937.004379,0.2836
2452938.0,1358.7079,0.4757,0.0068,0.07526,0.4816,1373.9369,0.481,0.0068,0.1667,0.5091,2452937.994117,0.286
2452939.0,1358.6308,0.4757,0.0068,0.04645,0.4779,1374.6235,0.4813,0.0068,0.2234,0.5306,2452939.009764,0.298
2452940.0,1358.202,0.4755,0.0068,0.2837,0.5537,1374.9529,0.4814,0.0068,0.0761,0.4873,2452940.02388,0.3017
2452941.0,1357.4319,0.4752,0.0068,0.1779,0.5074,1374.9539,0.4814,0.0068,0.07656,0.4874,2452941.06183,0.2537
2452942.0,1357.0186,0.4751,0.0068,0.06287,0.4792,1375.2419,0.4815,0.0068,0.2287,0.533,2452942.003218,0.2881
2452943.0,1357.3377,0.4752,0.0068,0.2175,0.5226,1376.2993,0.4818,0.0068,0.433,0.6478,2452942.983998,0.29
2452944.0,1358.2782,0.4755,0.0068,0.3403,0.5847,1378.006,0.4824,0.0068,0.5615,0.7403,2452943.993882,0.293
2452945.0,1359.4971,0.476,0.0068,0.3529,0.5925,1380.0007,0.4831,0.0068,0.5749,0.7509,2452945.016198,0.2949
2452946.0,1360.5392,0.4763,0.0068,0.2789,0.552,1381.7928,0.4838,0.0068,0.4906,0.689,2452946.013625,0.285
2452947.0,1361.2353,0.4766,0.0068,0.1601,0.5027,1383.2136,0.4843,0.0068,0.3628,0.6051,2452946.991576,0.2843
2452948.0,1361.547,0.4767,0.0068,0.05481,0.4798,1384.2823,0.4846,0.0068,0.2242,0.534,2452948.032514,0.2715
2452949.0,1361.5608,0.4767,0.0068,0.05231,0.4795,1384.9859,0.4849,0.0068,0.2138,0.5299,2452948.998503,0.2925
2452950.0,1361.4932,0.4767,0.0068,0.05721,0.4801,1385.6463,0.4851,0.0068,0.2184,0.532,2452950.033594,0.3527
2452951.0,1361.3301,0.4766,0.0068,0.08005,0.4833,1386.1571,0.4853,0.0068,0.1397,0.505,2452951.007648,0.2865
2452952.0,1361.1436,0.4765,0.0068,0.0806,0.4833,1386.6311,0.4855,0.0068,0.1491,0.5078,2452951.977189,0.2824
2452953.0,1361.0116,0.4765,0.0068,0.05263,0.4794,1387.1443,0.4856,0.0068,0.1614,0.5117,2452952.937343,0.2649
2452954.0,1360.9561,0.4765,0.0068,0.04888,0.479,1387.7978,0.4859,0.0068,0.2055,0.5275,2452954.007626,0.2915
2452955.0,1361.0369,0.4765,0.0068,0.05265,0.4794,1388.5617,0.4861,0.0068,0.1953,0.5239,2452955.052796,0.2608
2452956.0,1361.1324,0.4765,0.0068,0.04904,0.479,1389.2733,0.4864,0.0068,0.2007,0.5262,2452956.010704,0.2898
2452957.0,1361.1485,0.4765,0.0068,0.04726,0.4789,1389.9296,0.4866,0.0068,0.1754,0.5173,2452957.025176,0.2733
2452958.0,1361.1706,0.4765,0.0068,0.05533,0.4797,1390.4638,0.4868,0.0068,0.1319,0.5043,2452957.848986,0.2065
2452959.0,1360.9792,0.4765,0.0068,0.05111,0.4792,1391.2109,0.4871,0.0068,0.04754,0.4894,2452959.397526,0.0559
2452960.0,1360.943,0.4765,0.0068,0.05293,0.4794,1391.5363,0.4872,0.0068,0.1538,0.5109,2452960.00413,0.2924
2452961.0,1360.8367,0.4764,0.0068,0.05807,0.48,1392.0188,0.4873,0.0068,0.1464,0.5089,2452961.005466,0.2912
2452962.0,1360.7702,0.4764,0.0068,0.05194,0.4792,1392.5706,0.4875,0.0068,0.1368,0.5064,2452962.071804,0.2523
2452963.0,1360.8484,0.4764,0.0068,0.04529,0.4786,1393.1795,0.4878,0.0068,0.187,0.5224,2452962.994686,0.2818
2452964.0,1360.871,0.4764,0.0068,0.05231,0.4793,1393.8224,0.488,0.0068,0.144,0.5088,2452964.090508,0.2623
2452965.0,1360.7623,0.4764,0.0068,0.08327,0.4836,1394.2185,0.4881,0.0068,0.1107,0.5005,2452964.998777,0.2994
2452966.0,1360.5878,0.4763,0.0068,0.0593,0.48,1394.6121,0.4883,0.0068,0.134,0.5063,2452966.034797,0.2819
2452967.0,1360.5981,0.4763,0.0068,0.04367,0.4783,1395.1554,0.4884,0.0068,0.1704,0.5173,2452967.009142,0.2857
2452968.0,1360.7071,0.4764,0.0068,0.06966,0.4815,1395.7982,0.4887,0.0068,0.2102,0.532,2452967.990507,0.2837
2452969.0,1360.8054,0.4764,0.0068,0.05495,0.4796,1396.4582,0.4889,0.0068,0.1779,0.5202,2452969.035349,0.2664
2452970.0,1360.8865,0.4764,0.0068,0.06571,0.481,1397.03,0.4891,0.0068,0.1988,0.528,2452969.959121,0.2905
2452971.0,1361.1227,0.4765,0.0068,0.1159,0.4904,1397.776,0.4894,0.0068,0.2435,0.5466,2452970.923341,0.2513
2452972.0,1361.543,0.4767,0.0068,0.0765,0.4828,1398.7948,0.4897,0.0068,0.1947,0.527,2452972.066243,0.2586
2452973.0,1361.7651,0.4768,0.0068,0.06517,0.4812,1399.4938,0.49,0.0068,0.199,0.5288,2452973.00062,0.289
2452974.0,1361.8749,0.4768,0.0068,0.04971,0.4794,1400.097,0.4902,0.0068,0.1516,0.5131,2452973.993135,0.2855
2452975.0,1361.6786,0.4767,0.0068,0.1038,0.4879,1400.3718,0.4903,0.0068,0.06684,0.4948,2452974.980243,0.2985
2452976.0,1361.43,0.4766,0.0068,0.05977,0.4804,1400.6303,0.4904,0.0068,0.1026,0.501,2452976.074278,0.2535
2452977.0,1361.31,0.4766,0.0068,0.05184,0.4794,1400.8801,0.4904,0.0068,0.1023,0.501,2452976.890363,0.2265
2452978.0,1361.1423,0.4765,0.0068,0.06003,0.4803,1401.2211,0.4906,0.0068,0.09842,0.5003,2452978.04927,0.3004
2452979.0,1360.9692,0.4765,0.0068,0.07403,0.4822,1401.4449,0.4906,0.0068,0.08716,0.4983,2452978.988457,0.2845
2452980.0,1360.8992,0.4765,0.0068,0.05132,0.4792,1401.7886,0.4908,0.0068,0.1494,0.513,2452979.994521,0.3042
2452981.0,1360.9779,0.4765,0.0068,0.05131,0.4792,1402.2709,0.4909,0.0068,0.1454,0.512,2452981.00377,0.2918
2452982.0,1360.9878,0.4765,0.0068,0.05404,0.4795,1402.6652,0.4911,0.0068,0.1188,0.5052,2452982.010801,0.2955
2452983.0,1360.9948,0.4765,0.0068,0.0493,0.479,1403.0487,0.4912,0.0068,0.0948,0.5003,2452983.041503,0.2479
2452984.0,1360.9864,0.4765,0.0068,0.04875,0.479,1403.3637,0.4913,0.0068,0.09567,0.5005,2452983.969885,0.2771
2452985.0,1360.959,0.4765,0.0068,0.04528,0.4786,1403.6813,0.4914,0.0068,0.1035,0.5022,2452985.009992,0.2912
2452986.0,1360.94,0.4765,0.0068,0.05735,0.4799,1403.9752,0.4915,0.0068,0.09566,0.5008,2452986.001604,0.3003
2452987.0,1360.8516,0.4764,0.0068,0.05708,0.4798,1404.1854,0.4916,0.0068,0.07646,0.4975,2452987.006289,0.2987
2452988.0,1360.7966,0.4764,0.0068,0.04674,0.4787,1404.4106,0.4917,0.0068,0.09895,0.5015,2452987.997691,0.2889
2452989.0,1360.8517,0.4764,0.0068,0.05418,0.4795,1404.745,0.4918,0.0068,0.1144,0.5049,2452989.029903,0.3006
2452990.0,1361.023,0.4765,0.0068,0.08524,0.4841,1405.1671,0.4919,0.0068,0.1479,0.5137,2452989.99356,0.2638
2452991.0,1361.2326,0.4766,0.0068,0.0691,0.4816,1405.607,0.4921,0.0068,0.1218,0.5069,2452990.92009,0.2765
2452992.0,1361.4322,0.4766,0.0068,0.07171,0.482,1406.0415,0.4923,0.0068,0.1311,0.5094,2452991.920151,0.322
2452993.0,1361.4434,0.4766,0.0068,0.05104,0.4794,1406.2928,0.4923,0.0068,0.07408,0.4979,2452993.031366,0.2546
2452994.0,1361.4815,0.4767,0.0068,0.05314,0.4796,1406.5362,0.4924,0.0068,0.09328,0.5012,2452994.035044,0.2842
2452995.0,1361.5038,0.4767,0.0068,0.05068,0.4793,1406.6731,0.4925,0.0068,0.05449,0.4955,2452994.616927,0.071
2452996.0,1361.377,0.4766,0.0068,0.05725,0.48,1406.8219,0.4925,0.0068,0.04438,0.4945,2452996.139733,0.4286
2452997.0,1361.2253,0.4766,0.0068,0.06629,0.4812,1406.8218,0.4925,0.0068,0.05916,0.4961,2452997.045651,0.2683
2452998.0,1361.1519,0.4765,0.0068,0.05305,0.4795,1406.8978,0.4926,0.0068,0.04899,0.495,2452997.973363,0.2716
2452999.0,1361.1659,0.4765,0.0068,0.06004,0.4803,1407.0693,0.4926,0.0068,0.09254,0.5012,2452998.995231,0.2862
2453000.0,1361.2437,0.4766,0.0068,0.0626,0.4807,1407.2929,0.4927,0.0068,0.09505,0.5018,2452999.996255,0.2888
2453001.0,1361.41,0.4766,0.0068,0.06497,0.481,1407.5965,0.4928,0.0068,0.09441,0.5018,2453000.994968,0.2962
2453002.0,1361.5129,0.4767,0.0068,0.05598,0.4799,1407.8223,0.4929,0.0068,0.06892,0.4977,2453001.993169,0.2914
2453003.0,1361.5605,0.4767,0.0068,0.04642,0.4789,1407.9811,0.4929,0.0068,0.05801,0.4963,2453003.022369,0.2855
2453004.0,1361.5107,0.4767,0.0068,0.06075,0.4805,1408.0252,0.4929,0.0068,0.05665,0.4962,2453004.059904,0.2573
2453005.0,1361.3489,0.4766,0.0068,0.08297,0.4838,1407.9292,0.4929,0.0068,0.07149,0.4981,2453004.980111,0.2869
2453006.0,1361.1145,0.4765,0.0068,0.09298,0.4855,1407.7521,0.4929,0.0068,0.08194,0.4996,2453006.028947,0.3289
2453007.0,1360.9024,0.4765,0.0068,0.09201,0.4853,1407.578,0.4928,0.0068,0.08642,0.5003,2453007.002905,0.29
2453008.0,1360.678,0.4764,0.0068,0.08853,0.4845,1407.3752,0.4927,0.0068,0.08674,0.5003,2453007.97641,0.2858
2453009.0,1360.4722,0.4763,0.0068,0.06552,0.4808,1407.1756,0.4927,0.0068,0.06707,0.4972,2453009.013219,0.2939
2453010.0,1360.2141,0.4762,0.0068,0.09166,0.485,1406.9038,0.4926,0.0068,0.09816,0.5022,2453010.004389,0.2785
2453011.0,1360.0414,0.4762,0.0068,0.05383,0.4792,1406.7016,0.4925,0.0068,0.05709,0.4958,2453011.032633,0.2745
2453012.0,1360.0772,0.4762,0.0068,0.05912,0.4798,1406.6987,0.4925,0.0068,0.05434,0.4955,2453012.004584,0.2918
2453013.0,1360.1049,0.4762,0.0068,0.05625,0.4795,1406.6661,0.4925,0.0068,0.06048,0.4962,2453013.037292,0.282
2453014.0,1360.2026,0.4762,0.0068,0.07868,0.4827,1406.6922,0.4925,0.0068,0.06247,0.4964,2453014.00541,0.287
2453015.0,1360.4013,0.4763,0.0068,0.06877,0.4812,1406.8043,0.4925,0.0068,0.05477,0.4956,2453014.987146,0.2838
2453016.0,1360.6035,0.4763,0.0068,0.09511,0.4857,1406.9007,0.4926,0.0068,0.0708,0.4976,2453015.987135,0.292
2453017.0,1360.8252,0.4764,0.0068,0.08404,0.4838,1406.999,0.4926,0.0068,0.05623,0.4958,2453016.994466,0.2951
2453018.0,1361.1008,0.4765,0.0068,0.05704,0.4799,1407.1249,0.4926,0.0068,0.05061,0.4952,2453018.074955,0.2558
2453019.0,1361.23,0.4766,0.0068,0.0541,0.4796,1407.1048,0.4926,0.0068,0.05511,0.4957,2453019.014836,0.286
2453020.0,1361.3137,0.4766,0.0068,0.06346,0.4808,1407.0189,0.4926,0.0068,0.06191,0.4965,2453019.98517,0.2863
2453021.0,1361.3843,0.4766,0.0068,0.05128,0.4794,1406.8745,0.4925,0.0068,0.05978,0.4962,2453021.115542,0.2207
2453022.0,1361.4129,0.4766,0.0068,0.0449,0.4787,1406.7229,0.4925,0.0068,0.08461,0.4997,2453021.996559,0.3024
2453023.0,1361.3465,0.4766,0.0068,0.0478,0.479,1406.4374,0.4924,0.0068,0.08629,0.4999,2453022.997791,0.2932
2453024.0,1361.1946,0.4767,0.0068,0.06727,0.4814,1406.0517,0.4924,0.0068,0.123,0.5075,2453024.002652,0.2877
2453025.0,1361.2105,0.4767,0.0068,0.05831,0.4802,1405.8145,0.4923,0.0068,0.06532,0.4966,2453025.067794,0.2578
2453026.0,1361.3112,0.4767,0.0068,0.04875,0.4792,1405.6997,0.4923,0.0068,0.06781,0.4969,2453025.950485,0.2697
2453027.0,1361.4735,0.4768,0.0068,0.0557,0.48,1405.6158,0.4922,0.0068,0.05733,0.4956,2453026.930857,0.2569
2453028.0,1361.6674,0.4769,0.0068,0.0496,0.4794,1405.5138,0.4922,0.0068,0.07169,0.4974,2453028.064166,0.2623
2453029.0,1361.6768,0.4769,0.0068,0.05067,0.4795,1405.2624,0.4921,0.0068,0.1046,0.5031,2453029.007609,0.2934
2453030.0,1361.582,0.4768,0.0068,0.06031,0.4806,1404.8746,0.492,0.0068,0.1332,0.5097,2453030.018966,0.2925
2453031.0,1361.3677,0.4768,0.0068,0.09242,0.4856,1404.368,0.4918,0.0068,0.1756,0.5222,2453030.979406,0.288
2453032.0,1361.1681,0.4767,0.0068,0.06175,0.4807,1403.8326,0.4916,0.0068,0.1334,0.5094,2453032.046555,0.2723
2453033.0,1361.0621,0.4766,0.0068,0.05437,0.4797,1403.4179,0.4915,0.0068,0.1294,0.5082,2453032.997754,0.3019
2453034.0,1361.0722,0.4766,0.0068,0.04591,0.4789,1403.1419,0.4914,0.0068,0.1026,0.502,2453033.860376,0.2588
2453035.0,1361.0874,0.4767,0.0068,0.04924,0.4792,1402.7629,0.4912,0.0068,0.105,0.5023,2453035.002455,0.29
2453036.0,1361.082,0.4767,0.0068,0.05626,0.48,1402.4013,0.4911,0.0068,0.143,0.5115,2453035.991736,0.2803
2453037.0,1361.0095,0.4766,0.0068,0.05916,0.4803,1401.9548,0.491,0.0068,0.1534,0.5144,2453036.985778,0.2921
2453038.0,1360.9358,0.4766,0.0068,0.04905,0.4791,1401.4817,0.4908,0.0068,0.1116,0.5033,2453038.00776,0.2953
2453039.0,1360.9992,0.4766,0.0068,0.04553,0.4788,1401.1147,0.4907,0.0068,0.1015,0.5011,2453039.077321,0.2491
2453040.0,1361.0034,0.4766,0.0068,0.05517,0.4798,1400.707,0.4905,0.0068,0.153,0.5138,2453040.058435,0.2723
2453041.0,1360.8593,0.4766,0.0068,0.06923,0.4816,1400.1501,0.4903,0.0068,0.186,0.5244,2453040.997931,0.2895
2453042.0,1360.7582,0.4765,0.0068,0.05699,0.4799,1399.5986,0.4901,0.0068,0.1532,0.5135,2453041.99279,0.2839
2453043.0,1360.704,0.4765,0.0068,0.04524,0.4787,1399.0765,0.49,0.0068,0.159,0.5151,2453042.994834,0.3001
2453044.0,1360.7838,0.4765,0.0068,0.05733,0.48,1398.6768,0.4898,0.0068,0.1314,0.5071,2453043.997064,0.304
2453045.0,1360.9604,0.4766,0.0068,0.08967,0.485,1398.3577,0.4897,0.0068,0.0938,0.4986,2453045.00658,0.2908
2453046.0,1361.1301,0.4767,0.0068,0.06069,0.4805,1397.9878,0.4896,0.0068,0.1277,0.506,2453046.072538,0.2608
2453047.0,1361.2486,0.4767,0.0068,0.05271,0.4796,1397.6274,0.4894,0.0068,0.1383,0.5086,2453046.991609,0.284
2453048.0,1361.289,0.4767,0.0068,0.04632,0.479,1397.1515,0.4893,0.0068,0.1875,0.524,2453047.955755,0.329
2453049.0,1361.2568,0.4767,0.0068,0.05582,0.48,1396.5442,0.4891,0.0068,0.1766,0.52,2453049.003453,0.2927
2453050.0,1361.279,0.4767,0.0068,0.05963,0.4804,1395.9988,0.4889,0.0068,0.1504,0.5115,2453050.019609,0.2965
2453051.0,1361.3821,0.4768,0.0068,0.05857,0.4803,1395.544,0.4887,0.0068,0.1417,0.5088,2453051.005383,0.2851
2453052.0,1361.4627,0.4768,0.0068,0.05673,0.4801,1395.0571,0.4885,0.0068,0.162,0.5147,2453051.992715,0.2848
2453053.0,1361.4996,0.4768,0.0068,0.05126,0.4795,1394.4761,0.4883,0.0068,0.1733,0.5182,2453053.0518,0.2803
2453054.0,1361.4809,0.4768,0.0068,0.05499,0.48,1393.861,0.4881,0.0068,0.1879,0.523,2453054.06068,0.2736
2453055.0,1361.4593,0.4768,0.0068,0.04776,0.4792,1393.2738,0.4879,0.0068,0.1813,0.5205,2453055.007943,0.288
2453056.0,1361.4358,0.4768,0.0068,0.05068,0.4795,1392.6389,0.4877,0.0068,0.1875,0.5225,2453056.023403,0.286
2453057.0,1361.3299,0.4767,0.0068,0.06816,0.4816,1391.9453,0.4875,0.0068,0.2271,0.5378,2453056.988407,0.2859
2453058.0,1361.0584,0.4766,0.0068,0.1001,0.487,1391.057,0.4871,0.0068,0.2726,0.5582,2453057.987392,0.2877
2453059.0,1360.765,0.4765,0.0068,0.08766,0.4845,1390.1357,0.4868,0.0068,0.2581,0.551,2453058.99506,0.2899
2453060.0,1360.5764,0.4765,0.0068,0.09017,0.4849,1389.2839,0.4865,0.0068,0.2334,0.5396,2453060.054497,0.2483
2453061.0,1360.2909,0.4764,0.0068,0.09526,0.4858,1388.3928,0.4862,0.0068,0.265,0.5537,2453061.008977,0.288
2453062.0,1360.14,0.4763,0.0068,0.05927,0.48,1387.5653,0.4859,0.0068,0.246,0.5446,2453062.07041,0.3222
2453063.0,1360.2323,0.4764,0.0068,0.1124,0.4894,1387.0677,0.4858,0.0068,0.09568,0.4951,2453062.993113,0.2872
2453064.0,1360.647,0.4765,0.0068,0.155,0.5011,1386.842,0.4857,0.0068,0.06253,0.4897,2453063.993334,0.2922
2453065.0,1361.0023,0.4766,0.0068,0.09093,0.4852,1386.5411,0.4856,0.0068,0.1211,0.5004,2453065.003584,0.2898
2453066.0,1361.1381,0.4767,0.0068,0.05482,0.4798,1386.0117,0.4854,0.0068,0.2155,0.5311,2453066.008526,0.2853
2453067.0,1360.9797,0.4766,0.0068,0.07989,0.4833,1385.149,0.4851,0.0068,0.2368,0.5398,2453067.050832,0.2537
2453068.0,1360.8728,0.4766,0.0068,0.0457,0.4788,1384.3845,0.4848,0.0068,0.2142,0.53,2453068.012108,0.2813
2453069.0,1360.8109,0.4766,0.0068,0.04796,0.479,1383.6481,0.4846,0.0068,0.2094,0.5279,2453068.986971,0.2945
2453070.0,1360.8506,0.4766,0.0068,0.05073,0.4793,1382.9729,0.4843,0.0068,0.2048,0.5258,2453070.008935,0.2938
2453071.0,1360.9748,0.4766,0.0068,0.0557,0.4799,1382.3818,0.4841,0.0068,0.1801,0.5165,2453071.018992,0.2856
2453072.0,1361.0228,0.4766,0.0068,0.05411,0.4797,1381.7206,0.4839,0.0068,0.2319,0.5366,2453072.005227,0.2871
2453073.0,1360.9313,0.4766,0.0068,0.06157,0.4806,1380.9143,0.4836,0.0068,0.2476,0.5433,2453072.983812,0.282
2453074.0,1360.7439,0.4765,0.0068,0.06209,0.4806,1379.9419,0.4833,0.0068,0.2456,0.5421,2453074.04336,0.2671
2453075.0,1360.5856,0.4765,0.0068,0.07815,0.4828,1379.0692,0.483,0.0068,0.2813,0.5589,2453074.996879,0.2908
2453076.0,1360.483,0.4764,0.0068,0.05317,0.4794,1378.2117,0.4826,0.0068,0.2307,0.5349,2453075.995947,0.2918
2453077.0,1360.6115,0.4765,0.0068,0.05984,0.4802,1377.4714,0.4824,0.0068,0.136,0.5012,2453077.139205,0.2151
2453078.0,1360.786,0.4765,0.0068,0.06771,0.4813,1376.9841,0.4822,0.0068,0.1784,0.5142,2453078.004525,0.2857
2453079.0,1360.9734,0.4766,0.0068,0.06916,0.4816,1376.3858,0.482,0.0068,0.1883,0.5175,2453079.02588,0.2875
2453080.0,1361.1639,0.4767,0.0068,0.07826,0.4831,1375.8266,0.4818,0.0068,0.1875,0.517,2453079.996408,0.3048
2453081.0,1361.3458,0.4767,0.0068,0.05669,0.4801,1375.1695,0.4816,0.0068,0.1911,0.5181,2453081.07889,0.2671
2453082.0,1361.3852,0.4768,0.0068,0.04995,0.4794,1374.4621,0.4813,0.0068,0.243,0.5392,2453082.039331,0.2753
2453083.0,1361.3062,0.4767,0.0068,0.05374,0.4797,1373.6823,0.4811,0.0068,0.2222,0.5299,2453082.938975,0.2614
2453084.0,1361.2558,0.4767,0.0068,0.04708,0.479,1372.7579,0.4807,0.0068,0.1976,0.5197,2453084.062548,0.244
2453085.0,1361.2367,0.4767,0.0068,0.06155,0.4807,1372.0223,0.4805,0.0068,0.2691,0.5507,2453084.985027,0.3029
2453086.0,1361.1274,0.4767,0.0068,0.07052,0.4819,1371.1222,0.4802,0.0068,0.2854,0.5586,2453086.004291,0.2999
2453087.0,1360.9365,0.4766,0.0068,0.0699,0.4817,1370.154,0.4798,0.0068,0.2763,0.5537,2453087.007495,0.2868
2453088.0,1360.8575,0.4766,0.0068,0.0539,0.4796,1369.2609,0.4795,0.0068,0.2076,0.5225,2453088.061577,0.2647
2453089.0,1360.9103,0.4766,0.0068,0.06729,0.4813,1368.5874,0.4793,0.0068,0.178,0.5113,2453089.004601,0.2833
2453090.0,1361.1129,0.4767,0.0068,0.0774,0.4829,1368.035,0.4791,0.0068,0.1744,0.5098,2453089.987391,0.2938
2453091.0,1361.2842,0.4767,0.0068,0.05216,0.4796,1367.4163,0.4789,0.0068,0.216,0.5253,2453091.01623,0.2981
2453092.0,1361.2346,0.4767,0.0068,0.06385,0.481,1366.6038,0.4786,0.0068,0.275,0.552,2453092.009177,0.3014
2453093.0,1361.1014,0.4767,0.0068,0.05952,0.4804,1365.7053,0.4783,0.0068,0.263,0.5458,2453093.005201,0.2852
2453094.0,1360.9657,0.4766,0.0068,0.0686,0.4815,1364.8164,0.478,0.0068,0.2755,0.5517,2453093.985341,0.2915
